Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,,
Plain Rice,chicken,coke,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,N.veg Biryani,Lamb,,,,,
Plain Rice,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
 ,Curry,prawn,Lamb,,,,,
Plain Rice,chicken,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Curry,Lamb,,,,,,,
chicken, ,Special Fried Rice,prawn,,,,,
chicken,Lamb,,,,,,,
Plain Rice,chicken,egg curry, ,,,,,
egg curry, ,Lamb,,,,,,
Plain Rice,chicken,egg curry, ,coke,Curry,,,
coke,N.veg Biryani,prawn,Lamb,,,,,
Plain Rice,coke,Special Fried Rice,Curry,Lamb,,,,
coke,Curry,,,,,,,
egg curry, ,Special Fried Rice,prawn,,,,,
egg curry, ,coke,Special Fried Rice,prawn,Lamb,,,
coke,Lamb,,,,,,,
Plain Rice,chicken,egg curry,coke,Curry,N.veg Biryani,,,
egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,,,
egg curry, ,coke,Special Fried Rice,Curry,,,,
Plain Rice,chicken,egg curry,coke,Curry,N.veg Biryani,Lamb,,
Plain Rice,egg curry,Special Fried Rice,Curry,prawn,Lamb,,,
 ,Curry,N.veg Biryani,Lamb,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,
egg curry, ,coke,Special Fried Rice,Curry,Lamb,,,
chicken, ,coke,Curry,N.veg Biryani,,,,
 ,coke,Curry,Lamb,,,,,
Plain Rice,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
egg curry, ,coke,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,prawn,,,
chicken,egg curry, ,,,,,,
Plain Rice,chicken,egg curry,coke,N.veg Biryani,prawn,Lamb,,
egg curry,coke,N.veg Biryani,Lamb,,,,,
chicken,Curry,N.veg Biryani,prawn,,,,,
chicken,egg curry, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,
Plain Rice,chicken,Special Fried Rice,N.veg Biryani,,,,,
chicken,Special Fried Rice,,,,,,,
chicken,coke,,,,,,,
Plain Rice,chicken, ,coke,Curry,prawn,Lamb,,
coke,prawn,,,,,,,
chicken, ,coke,Special Fried Rice,N.veg Biryani,prawn,,,
Plain Rice,egg curry,coke,Lamb,,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,
egg curry, ,coke,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,chicken,egg curry, ,coke,N.veg Biryani,Lamb,,
egg curry, ,coke,prawn,Lamb,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Curry,prawn,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,Lamb,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,,,,
chicken,N.veg Biryani,,,,,,,
chicken,Curry,prawn,Lamb,,,,,
chicken,egg curry,Special Fried Rice,Curry,prawn,,,,
coke,N.veg Biryani,Lamb,,,,,,
egg curry, ,coke,Special Fried Rice,Curry,prawn,,,
Plain Rice,egg curry, ,Special Fried Rice,N.veg Biryani,Lamb,,,
Plain Rice, ,coke,Curry,N.veg Biryani,prawn,Lamb,,
chicken, ,N.veg Biryani,,,,,,
coke,Special Fried Rice,Lamb,,,,,,
chicken,egg curry,Curry,,,,,,
coke,Curry,prawn,,,,,,
Plain Rice, ,Special Fried Rice,Curry,prawn,,,,
Plain Rice,Special Fried Rice,Curry,,,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,prawn,,,
chicken, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
coke,N.veg Biryani,,,,,,,
Plain Rice,chicken,Curry,Lamb,,,,,
Special Fried Rice,Lamb,,,,,,,
Plain Rice,egg curry,coke,Curry,prawn,Lamb,,,
chicken,egg curry, ,Curry,Lamb,,,,
chicken,egg curry, ,Special Fried Rice,Curry,,,,
Plain Rice, ,Curry,prawn,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,prawn,,,
chicken, ,coke,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken, ,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,egg curry,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
chicken, ,coke,Special Fried Rice,prawn,,,,
 ,Curry,prawn,Lamb,,,,,
chicken,coke,Curry,prawn,Lamb,,,,
Plain Rice,coke,Special Fried Rice,Curry,prawn,Lamb,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,
chicken, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,Lamb,,
coke,Curry,Lamb,,,,,,
egg curry,N.veg Biryani,prawn,,,,,,
chicken,Special Fried Rice,Curry,,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,,,
chicken,coke,N.veg Biryani,,,,,,
Plain Rice,egg curry,Curry,prawn,,,,,
 ,Curry,N.veg Biryani,prawn,Lamb,,,,
egg curry, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
chicken,coke,Curry,N.veg Biryani,prawn,Lamb,,,
chicken,Special Fried Rice,Lamb,,,,,,
chicken, ,Special Fried Rice,prawn,,,,,
Plain Rice,chicken,egg curry, ,coke,prawn,,,
chicken,egg curry, ,Curry,N.veg Biryani,prawn,,,
N.veg Biryani,prawn,,,,,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,
chicken,egg curry,coke,prawn,,,,,
Plain Rice,chicken,prawn,,,,,,
chicken,egg curry, ,coke,prawn,Lamb,,,
Plain Rice,chicken, ,Special Fried Rice,N.veg Biryani,,,,
 ,Special Fried Rice,N.veg Biryani,prawn,,,,,
Plain Rice,egg curry,coke,Curry,prawn,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,
egg curry,Curry,prawn,,,,,,
 ,Special Fried Rice,N.veg Biryani,Lamb,,,,,
 ,Lamb,,,,,,,
Plain Rice,chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,egg curry, ,Curry,N.veg Biryani,Lamb,,
Plain Rice,egg curry,Curry,N.veg Biryani,prawn,,,,
Plain Rice, ,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,prawn,,,
chicken,prawn,,,,,,,
chicken,egg curry, ,coke,N.veg Biryani,,,,
chicken, ,Curry,N.veg Biryani,prawn,Lamb,,,
chicken,egg curry, ,Curry,,,,,
Plain Rice,chicken,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,prawn,Lamb,,,,,,
Plain Rice,Special Fried Rice,prawn,Lamb,,,,,
Plain Rice, ,Special Fried Rice,N.veg Biryani,Lamb,,,,
egg curry, ,N.veg Biryani,prawn,,,,,
Curry,N.veg Biryani,,,,,,,
egg curry, ,Curry,prawn,Lamb,,,,
Plain Rice,egg curry,coke,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,,,,
 ,Lamb,,,,,,,
egg curry,coke,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice, ,Special Fried Rice,Lamb,,,,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,,
egg curry,Special Fried Rice,,,,,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice, ,N.veg Biryani,,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,,
Plain Rice,egg curry, ,N.veg Biryani,prawn,Lamb,,,
chicken,egg curry, ,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
Special Fried Rice,Curry,Lamb,,,,,,
chicken,egg curry,Curry,N.veg Biryani,prawn,,,,
chicken, ,coke,Special Fried Rice,Curry,N.veg Biryani,,,
chicken,egg curry, ,coke,Special Fried Rice,Lamb,,,
Plain Rice,egg curry, ,Special Fried Rice,prawn,,,,
chicken,egg curry, ,coke,N.veg Biryani,Lamb,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
egg curry, ,coke,Special Fried Rice,prawn,Lamb,,,
egg curry, ,Special Fried Rice,Curry,Lamb,,,,
Plain Rice,egg curry, ,coke,,,,,
coke,Lamb,,,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,prawn,,,
Plain Rice,egg curry,coke,Curry,,,,,
chicken,egg curry,coke,prawn,Lamb,,,,
coke,Curry,N.veg Biryani,prawn,,,,,
Plain Rice,chicken, ,coke,Curry,prawn,Lamb,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,N.veg Biryani,,,
coke,prawn,,,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Lamb,,,,
Plain Rice,chicken, ,coke,N.veg Biryani,prawn,,,
Plain Rice,chicken, ,Curry,Lamb,,,,
chicken, ,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,N.veg Biryani,prawn,,,,,,
 ,Special Fried Rice,N.veg Biryani,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,
Plain Rice,Special Fried Rice,prawn,Lamb,,,,,
egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,egg curry, ,coke,Lamb,,,
Plain Rice,Special Fried Rice,N.veg Biryani,Lamb,,,,,
chicken,egg curry, ,coke,Curry,,,,
Plain Rice,N.veg Biryani,prawn,,,,,,
Plain Rice,chicken,Curry,N.veg Biryani,prawn,Lamb,,,
egg curry,coke,prawn,,,,,,
egg curry, ,coke,N.veg Biryani,,,,,
Special Fried Rice,prawn,,,,,,,
coke,Special Fried Rice,Curry,prawn,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Curry,Lamb,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,N.veg Biryani,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,Lamb,,
chicken, ,coke,N.veg Biryani,prawn,,,,
chicken, ,Curry,N.veg Biryani,prawn,Lamb,,,
Curry,N.veg Biryani,prawn,Lamb,,,,,
Plain Rice,coke,Special Fried Rice,N.veg Biryani,prawn,,,,
egg curry,coke,Curry,prawn,,,,,
Plain Rice,chicken, ,N.veg Biryani,Lamb,,,,
Special Fried Rice,N.veg Biryani,,,,,,,
egg curry, ,prawn,Lamb,,,,,
chicken,egg curry, ,Curry,N.veg Biryani,prawn,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,,
Plain Rice, ,coke,Curry,N.veg Biryani,,,,
chicken,egg curry,coke,Curry,,,,,
Plain Rice,chicken,egg curry,prawn,,,,,
egg curry, ,coke,Special Fried Rice,prawn,Lamb,,,
Plain Rice,coke,Special Fried Rice,Curry,Lamb,,,,
Plain Rice,chicken,egg curry, ,N.veg Biryani,prawn,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,prawn,Lamb,,
Plain Rice,chicken,egg curry, ,Curry,prawn,,,
egg curry,coke,Curry,prawn,,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,Lamb,,,
Special Fried Rice,prawn,,,,,,,
chicken,egg curry,coke,prawn,Lamb,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,,,,
Plain Rice,chicken, ,coke,Curry,,,,
 ,Curry,,,,,,,
coke,prawn,Lamb,,,,,,
 ,Curry,,,,,,,
egg curry,coke,,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,,,
chicken, ,coke,Curry,N.veg Biryani,prawn,,,
chicken,Special Fried Rice,prawn,,,,,,
Plain Rice,egg curry,Special Fried Rice,prawn,Lamb,,,,
Plain Rice, ,,,,,,,
Plain Rice,chicken,coke,N.veg Biryani,,,,,
Plain Rice,chicken,egg curry,prawn,Lamb,,,,
coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken,egg curry,coke,Curry,N.veg Biryani,Lamb,,
Plain Rice,Special Fried Rice,,,,,,,
Plain Rice,chicken,coke,N.veg Biryani,,,,,
Plain Rice,egg curry,Special Fried Rice,N.veg Biryani,,,,,
Plain Rice,chicken,egg curry,coke,prawn,,,,
Plain Rice, ,,,,,,,
egg curry,Curry,prawn,,,,,,
Plain Rice,chicken,egg curry, ,Curry,N.veg Biryani,prawn,,
 ,prawn,Lamb,,,,,,
Plain Rice,chicken,egg curry, ,Curry,N.veg Biryani,,,
Plain Rice,chicken,egg curry, ,Curry,,,,
chicken,Curry,,,,,,,
 ,N.veg Biryani,prawn,Lamb,,,,,
egg curry, ,coke,Curry,prawn,Lamb,,,
Plain Rice,chicken,coke,Curry,prawn,,,,
chicken, ,coke,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,,,
Plain Rice,egg curry, ,Special Fried Rice,Curry,,,,
coke,Special Fried Rice,N.veg Biryani,,,,,,
coke,N.veg Biryani,,,,,,,
chicken, ,coke,Curry,,,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice,egg curry, ,Special Fried Rice,N.veg Biryani,Lamb,,,
Plain Rice,chicken,egg curry,Special Fried Rice,N.veg Biryani,prawn,,,
Plain Rice,chicken,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice,chicken, ,coke,Curry,Lamb,,,
coke,N.veg Biryani,,,,,,,
Plain Rice,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,coke,Special Fried Rice,,,,,
chicken,N.veg Biryani,,,,,,,
egg curry,N.veg Biryani,Lamb,,,,,,
 ,Special Fried Rice,N.veg Biryani,prawn,,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,,,,
Plain Rice,chicken,,,,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,,,,
Plain Rice,chicken, ,Curry,N.veg Biryani,prawn,,,
chicken,coke,prawn,Lamb,,,,,
chicken,Curry,N.veg Biryani,prawn,,,,,
chicken,egg curry, ,N.veg Biryani,,,,,
 ,Curry,prawn,Lamb,,,,,
chicken,coke,N.veg Biryani,prawn,,,,,
chicken,coke,Special Fried Rice,Curry,prawn,,,,
Plain Rice,chicken,egg curry,coke,Curry,prawn,Lamb,,
chicken,egg curry,coke,Special Fried Rice,,,,,
egg curry,Curry,,,,,,,
egg curry, ,Special Fried Rice,Curry,Lamb,,,,
egg curry, ,Lamb,,,,,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice,N.veg Biryani,,,,,,,
 ,coke,Curry,prawn,,,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,Curry,prawn,
Plain Rice,egg curry,Special Fried Rice,Lamb,,,,,
 ,N.veg Biryani,,,,,,,
egg curry, ,,,,,,,
Plain Rice,egg curry,coke,Curry,N.veg Biryani,prawn,,,
chicken, ,coke,N.veg Biryani,Lamb,,,,
Plain Rice,egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,
Plain Rice,egg curry, ,Special Fried Rice,,,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,
Plain Rice,chicken,egg curry, ,Curry,,,,
Special Fried Rice,Curry,Lamb,,,,,,
Plain Rice,egg curry, ,coke,Curry,N.veg Biryani,prawn,,
Plain Rice, ,Special Fried Rice,prawn,,,,,
chicken,egg curry, ,Special Fried Rice,Curry,prawn,,,
Plain Rice,egg curry, ,Special Fried Rice,Curry,Lamb,,,
Plain Rice, ,coke,Curry,,,,,
 ,coke,Special Fried Rice,Lamb,,,,,
 ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken, ,coke,prawn,Lamb,,,
Plain Rice, ,,,,,,,
Plain Rice,chicken, ,Curry,prawn,,,,
Plain Rice,chicken, ,N.veg Biryani,,,,,
chicken,Lamb,,,,,,,
Plain Rice,chicken,egg curry,Curry,Lamb,,,,
egg curry, ,Curry,prawn,,,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,prawn,,,
Plain Rice,coke,,,,,,,
chicken,coke,,,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,prawn,Lamb,,
coke,Special Fried Rice,,,,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,Curry,N.veg Biryani,,
Plain Rice, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,,
Curry,N.veg Biryani,prawn,Lamb,,,,,
 ,N.veg Biryani,Lamb,,,,,,
Plain Rice,coke,,,,,,,
Plain Rice,chicken, ,coke,N.veg Biryani,,,,
chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,
Plain Rice,Curry,,,,,,,
Special Fried Rice,Curry,prawn,,,,,,
Plain Rice,chicken,egg curry,N.veg Biryani,prawn,,,,
Plain Rice,Lamb,,,,,,,
Plain Rice,chicken,egg curry,coke,prawn,Lamb,,,
Plain Rice,chicken, ,,,,,,
chicken, ,coke,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,prawn,,,
chicken, ,Curry,N.veg Biryani,,,,,
Plain Rice, ,coke,N.veg Biryani,Lamb,,,,
Plain Rice,chicken,Curry,N.veg Biryani,,,,,
chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,,
chicken,egg curry,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,,,,
egg curry, ,coke,prawn,Lamb,,,,
chicken,egg curry, ,Curry,N.veg Biryani,prawn,Lamb,,
chicken, ,prawn,,,,,,
Plain Rice,chicken,prawn,,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,,,
egg curry,Special Fried Rice,,,,,,,
 ,coke,prawn,,,,,,
chicken,egg curry,Curry,N.veg Biryani,prawn,,,,
chicken, ,Special Fried Rice,prawn,Lamb,,,,
Plain Rice, ,coke,Special Fried Rice,Curry,N.veg Biryani,,,
egg curry, ,Curry,,,,,,
Plain Rice,prawn,,,,,,,
chicken,egg curry,coke,Lamb,,,,,
Plain Rice,chicken,N.veg Biryani,Lamb,,,,,
 ,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
 ,Curry,prawn,,,,,,
chicken, ,coke,,,,,,
chicken,egg curry, ,N.veg Biryani,prawn,,,,
egg curry, ,coke,Curry,prawn,Lamb,,,
chicken,Curry,N.veg Biryani,Lamb,,,,,
Plain Rice,egg curry, ,Lamb,,,,,
Plain Rice,chicken,egg curry,,,,,,
Plain Rice,egg curry, ,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice, ,Special Fried Rice,Curry,prawn,,,,
Plain Rice,chicken,egg curry,N.veg Biryani,prawn,Lamb,,,
chicken,Lamb,,,,,,,
Plain Rice,chicken, ,Special Fried Rice,prawn,,,,
Plain Rice,egg curry, ,coke,Curry,Lamb,,,
 ,coke,N.veg Biryani,,,,,,
chicken, ,coke,Special Fried Rice,Curry,prawn,,,
Plain Rice,chicken,coke,Special Fried Rice,N.veg Biryani,prawn,,,
Plain Rice,egg curry,coke,prawn,,,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
chicken,Special Fried Rice,N.veg Biryani,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,,,,
Curry,N.veg Biryani,,,,,,,
Special Fried Rice,Curry,N.veg Biryani,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,,,,
Plain Rice,egg curry,coke,Special Fried Rice,prawn,,,,
egg curry,N.veg Biryani,prawn,Lamb,,,,,
chicken,coke,Curry,prawn,,,,,
chicken,egg curry, ,coke,Special Fried Rice,prawn,Lamb,,
egg curry,Special Fried Rice,,,,,,,
coke,Lamb,,,,,,,
egg curry, ,coke,Special Fried Rice,Curry,prawn,,,
N.veg Biryani,Lamb,,,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Curry,prawn,,,
chicken,egg curry, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,
Plain Rice,egg curry, ,prawn,Lamb,,,,
coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
coke,N.veg Biryani,,,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,prawn,,
chicken,Curry,N.veg Biryani,Lamb,,,,,
Plain Rice,chicken, ,Lamb,,,,,
Plain Rice,egg curry,Curry,Lamb,,,,,
Plain Rice,egg curry,Curry,prawn,Lamb,,,,
coke,Special Fried Rice,prawn,Lamb,,,,,
chicken,egg curry,coke,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,coke,prawn,Lamb,,,,,
egg curry,coke,Special Fried Rice,Curry,,,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,prawn,,,
egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
chicken,coke,Special Fried Rice,N.veg Biryani,,,,,
chicken, ,Curry,N.veg Biryani,prawn,,,,
egg curry,coke,Special Fried Rice,N.veg Biryani,,,,,
Special Fried Rice,Curry,N.veg Biryani,,,,,,
Plain Rice, ,Special Fried Rice,prawn,Lamb,,,,
chicken,coke,Curry,prawn,Lamb,,,,
Plain Rice,coke,Special Fried Rice,,,,,,
Plain Rice, ,coke,prawn,Lamb,,,,
chicken,egg curry,prawn,,,,,,
Curry,N.veg Biryani,prawn,,,,,,
Plain Rice,chicken,egg curry,coke,Curry,prawn,Lamb,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
chicken,prawn,Lamb,,,,,,
Plain Rice,egg curry, ,coke,N.veg Biryani,prawn,,,
egg curry,coke,Lamb,,,,,,
Plain Rice,coke,,,,,,,
Plain Rice, ,coke,Curry,prawn,Lamb,,,
chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
egg curry, ,Curry,N.veg Biryani,prawn,,,,
egg curry,Special Fried Rice,Curry,prawn,Lamb,,,,
coke,prawn,Lamb,,,,,,
Plain Rice,egg curry,,,,,,,
Special Fried Rice,Curry,prawn,Lamb,,,,,
chicken, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,
Plain Rice,egg curry,Curry,prawn,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,N.veg Biryani,Lamb,,,
chicken,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
egg curry, ,coke,N.veg Biryani,Lamb,,,,
egg curry, ,coke,Special Fried Rice,prawn,Lamb,,,
Plain Rice,egg curry, ,Special Fried Rice,Curry,prawn,Lamb,,
chicken,Special Fried Rice,Curry,prawn,Lamb,,,,
Plain Rice, ,prawn,,,,,,
egg curry, ,Lamb,,,,,,
 ,Special Fried Rice,Curry,Lamb,,,,,
Plain Rice,chicken,egg curry, ,coke,N.veg Biryani,,,
egg curry, ,coke,Special Fried Rice,Curry,,,,
chicken, ,Special Fried Rice,Curry,prawn,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,Curry,N.veg Biryani,,
chicken,coke,Special Fried Rice,,,,,,
Plain Rice,chicken,egg curry,Curry,prawn,,,,
Plain Rice,chicken,egg curry, ,Curry,N.veg Biryani,prawn,,
Plain Rice,Special Fried Rice,prawn,Lamb,,,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,prawn,Lamb,,
chicken,Special Fried Rice,Curry,prawn,,,,,
chicken,coke,Curry,N.veg Biryani,Lamb,,,,
chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
 ,prawn,Lamb,,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,,,
 ,Curry,N.veg Biryani,prawn,,,,,
egg curry, ,Curry,,,,,,
Plain Rice,chicken,egg curry,coke,,,,,
Plain Rice,chicken, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
chicken,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
egg curry, ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice,coke,N.veg Biryani,,,,,,
Plain Rice,chicken,egg curry,coke,Curry,N.veg Biryani,prawn,,
coke,N.veg Biryani,,,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,,,,
chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,,,,
chicken, ,coke,Curry,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,
Plain Rice,Curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken,egg curry, ,,,,,
egg curry, ,Special Fried Rice,N.veg Biryani,Lamb,,,,
Plain Rice, ,coke,Special Fried Rice,Curry,prawn,Lamb,,
chicken,egg curry,Curry,prawn,,,,,
Plain Rice,chicken, ,N.veg Biryani,prawn,,,,
chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
chicken,egg curry, ,Lamb,,,,,
chicken, ,coke,Special Fried Rice,Curry,prawn,Lamb,,
chicken, ,prawn,,,,,,
chicken, ,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb
coke,Special Fried Rice,,,,,,,
chicken,egg curry, ,Special Fried Rice,Curry,prawn,,,
 ,Lamb,,,,,,,
Plain Rice,egg curry,Curry,N.veg Biryani,prawn,,,,
chicken,egg curry,coke,,,,,,
Plain Rice,Special Fried Rice,Curry,prawn,,,,,
chicken,Special Fried Rice,N.veg Biryani,,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,prawn,Lamb,,
 ,coke,Curry,Lamb,,,,,
Curry,Lamb,,,,,,,
Plain Rice,egg curry,coke,prawn,Lamb,,,,
egg curry, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
Plain Rice,chicken,,,,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,,
Plain Rice,egg curry, ,,,,,,
Plain Rice,chicken,egg curry,coke,prawn,Lamb,,,
coke,prawn,,,,,,,
chicken, ,N.veg Biryani,prawn,,,,,
chicken,Special Fried Rice,prawn,Lamb,,,,,
Plain Rice,chicken,egg curry, ,coke,N.veg Biryani,prawn,,
Plain Rice,egg curry, ,coke,prawn,Lamb,,,
N.veg Biryani,prawn,,,,,,,
Plain Rice,chicken,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice,egg curry,Curry,,,,,,
chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
chicken,egg curry,coke,N.veg Biryani,,,,,
Plain Rice, ,Curry,N.veg Biryani,Lamb,,,,
Plain Rice,egg curry,Curry,Lamb,,,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice,chicken,egg curry,N.veg Biryani,prawn,Lamb,,,
chicken,egg curry,prawn,Lamb,,,,,
Plain Rice,chicken,egg curry, ,N.veg Biryani,,,,
egg curry, ,Special Fried Rice,Lamb,,,,,
Plain Rice, ,Special Fried Rice,prawn,Lamb,,,,
Plain Rice,egg curry, ,prawn,,,,,
